user,event,invited,timestamp,interested,not_interested
221442949,955398943,0,2012-10-06 04:38:06.440000+00:00,1,0
223870698,2375103731,0,2012-10-28 11:03:30.258000+00:00,0,0
223870698,1217566813,0,2012-10-28 11:03:30.258000+00:00,0,0
223870698,2806565970,0,2012-10-28 11:03:30.258000+00:00,0,0
223870698,1488068589,0,2012-10-28 11:03:30.258000+00:00,1,0
223870698,3863879024,0,2012-10-28 11:03:30.258000+00:00,0,0
223870698,3434018694,0,2012-10-28 11:03:30.258000+00:00,0,0
236194065,1205670273,0,2012-09-28 14:23:35.736000+00:00,1,0
236194065,1370824124,0,2012-09-28 14:23:35.736000+00:00,0,0
236194065,3929507420,0,2012-09-28 14:23:35.736000+00:00,0,0
236194065,3528953266,0,2012-09-28 14:23:35.736000+00:00,0,0
238446352,2806565970,0,2012-10-28 08:56:44.935000+00:00,0,0
238446352,124311055,0,2012-10-28 08:56:44.935000+00:00,0,0
238446352,3581275802,0,2012-10-28 08:56:44.935000+00:00,0,0
238446352,1187117667,0,2012-10-28 08:56:44.935000+00:00,0,0
238446352,2764233627,0,2012-10-28 08:56:44.935000+00:00,1,0
238446352,2803195749,0,2012-10-28 08:56:44.935000+00:00,0,0
240018991,3849306291,0,2012-11-01 08:21:26.294000+00:00,0,0
240018991,1269035551,0,2012-11-01 08:21:26.294000+00:00,0,0
240018991,2007279414,0,2012-11-01 08:21:26.294000+00:00,0,0
240018991,1076364848,0,2012-11-01 08:21:26.294000+00:00,0,0
240018991,2073609284,0,2012-11-01 08:21:26.294000+00:00,1,0
240018991,952519340,0,2012-11-01 08:21:26.294000+00:00,0,0
240521211,873255426,1,2012-11-07 16:14:57.468000+00:00,0,0
240521211,1545194399,1,2012-11-07 16:14:57.468000+00:00,0,0
240521211,3123265999,0,2012-11-07 16:14:57.468000+00:00,1,0
240521211,232015242,0,2012-11-07 16:15:04.525000+00:00,1,0
240521211,3598552560,0,2012-11-07 16:14:57.468000+00:00,0,0
240521211,489018943,0,2012-11-07 16:14:57.468000+00:00,0,0
240521211,990256291,1,2012-11-07 16:15:14.114000+00:00,1,0
240521211,551112142,1,2012-11-07 16:14:57.468000+00:00,0,0
242262473,353933726,0,2012-10-28 08:29:21.735000+00:00,0,0
242262473,2130616732,0,2012-10-28 08:29:21.735000+00:00,1,0
242262473,3434717258,0,2012-10-28 08:29:21.735000+00:00,0,0
242262473,3982608480,0,2012-10-28 08:29:21.735000+00:00,0,0
242262473,2891981561,0,2012-10-28 08:29:21.735000+00:00,0,0
242262473,633659090,0,2012-10-28 08:29:21.735000+00:00,0,0
243893094,445012721,0,2012-08-11 12:07:31.868000+00:00,1,0
243893094,1309574084,0,2012-08-11 12:07:24.806000+00:00,0,0
243893094,2110476189,0,2012-08-11 12:07:24.806000+00:00,0,0
243893094,931545300,0,2012-08-11 12:07:24.806000+00:00,0,0
243893094,386229329,0,2012-08-11 12:07:24.806000+00:00,1,0
244644122,3509100603,0,2012-11-01 08:23:08.939000+00:00,1,0
244644122,2352676247,0,2012-11-01 08:23:07.912000+00:00,0,0
244644122,3984042837,0,2012-11-01 08:23:07.912000+00:00,0,0
244644122,823015621,0,2012-11-01 08:23:07.912000+00:00,0,0
244644122,1859823732,0,2012-11-01 08:23:07.912000+00:00,0,0
244644122,152418051,0,2012-11-01 08:23:07.912000+00:00,1,0
244644122,1845786756,0,2012-11-01 08:23:07.912000+00:00,0,0
245442083,2529072432,0,2012-10-25 00:14:59.062000+00:00,0,0
245442083,2130616732,0,2012-10-25 00:14:59.062000+00:00,0,0
245442083,907302600,0,2012-10-25 00:14:59.062000+00:00,1,0
245442083,955398943,0,2012-10-25 00:14:59.062000+00:00,0,0
245442083,1361307272,0,2012-10-25 00:14:59.062000+00:00,0,0
245442083,633659090,0,2012-10-25 00:14:59.062000+00:00,0,0
246547106,1728390960,0,2012-11-03 15:59:12.379000+00:00,0,0
246547106,2859654056,0,2012-11-03 15:59:12.379000+00:00,0,0
246547106,2610561518,0,2012-11-03 15:59:12.379000+00:00,0,0
246547106,1771863286,0,2012-11-03 15:59:12.379000+00:00,0,0
246547106,615488222,0,2012-11-03 15:59:12.379000+00:00,0,0
246547106,4252420545,0,2012-11-03 15:59:12.379000+00:00,1,0
247769793,1868823319,0,2012-11-26 21:48:15.171000+00:00,0,0
247769793,3774220029,0,2012-11-26 21:48:15.171000+00:00,0,0
247769793,401945277,0,2012-11-26 22:01:32.629000+00:00,1,0
247769793,4260837785,0,2012-11-26 21:48:15.171000+00:00,0,0
247769793,1336517851,0,2012-11-26 21:48:15.171000+00:00,1,0
247769793,4184715643,0,2012-11-26 21:48:15.171000+00:00,0,0
247769793,1919281202,0,2012-11-26 21:48:15.171000+00:00,0,0
247769793,1768663573,0,2012-11-26 21:55:35.816000+00:00,1,0
248375618,1256540913,0,2012-10-30 21:27:00.205000+00:00,0,0
248375618,2922727848,0,2012-10-30 21:27:00.205000+00:00,0,0
248375618,2824024899,0,2012-10-30 21:27:00.205000+00:00,1,0
248375618,2362894171,0,2012-10-30 21:27:00.205000+00:00,0,0
248375618,519767743,0,2012-10-30 21:27:00.205000+00:00,0,0
248375618,3790866767,0,2012-10-30 21:27:00.205000+00:00,0,0
248805577,2498491194,0,2012-10-30 08:53:40.849000+00:00,1,0
248805577,2007279414,0,2012-10-30 08:53:40.849000+00:00,0,0
248805577,3425809914,0,2012-10-30 08:53:40.849000+00:00,0,0
248805577,3950589515,0,2012-10-30 08:53:40.849000+00:00,0,0
248805577,2149464820,0,2012-10-30 08:53:40.849000+00:00,0,0
248805577,1203717384,0,2012-10-30 08:53:40.849000+00:00,0,0
249577815,3089404904,0,2012-11-20 21:05:25.972000+00:00,0,0
249577815,1990647154,0,2012-11-16 00:09:43.697000+00:00,1,0
249577815,987391849,0,2012-11-16 00:09:43.697000+00:00,0,0
249577815,2582794582,0,2012-11-16 00:09:43.697000+00:00,0,0
249577815,862876550,0,2012-11-16 00:09:43.697000+00:00,0,0
249577815,2628690308,0,2012-11-16 00:09:43.697000+00:00,0,0
249577815,1676394036,0,2012-11-20 21:05:25.972000+00:00,1,0
249577815,1103170882,0,2012-11-16 00:09:43.697000+00:00,0,0
249577815,3403413215,0,2012-10-10 15:50:49.470000+00:00,0,0
249577815,3802296711,0,2012-10-10 15:50:49.470000+00:00,1,0
249577815,1270273887,0,2012-10-10 15:50:49.470000+00:00,0,0
249577815,3710620111,0,2012-10-10 15:50:49.470000+00:00,0,0
249577815,1447029818,0,2012-10-10 15:50:49.470000+00:00,0,0
249577815,2597857228,0,2012-11-20 21:05:25.972000+00:00,0,0
249577815,530842823,0,2012-11-20 21:05:25.972000+00:00,0,0
249577815,2628408888,0,2012-11-20 21:05:25.972000+00:00,0,0
249577815,475538891,0,2012-10-10 15:50:49.470000+00:00,0,0
249918369,3978835544,0,2012-10-25 20:52:50.997000+00:00,0,0
249918369,2355910668,0,2012-10-25 20:52:50.997000+00:00,0,0
249918369,2475317774,0,2012-10-25 20:52:50.997000+00:00,0,0
249918369,326664129,0,2012-10-25 20:52:50.997000+00:00,1,0
249918369,4201499448,0,2012-10-25 20:52:50.997000+00:00,0,0
252627634,753115138,0,2012-11-05 00:55:53.087000+00:00,1,0
252627634,2870286789,0,2012-11-05 00:55:53.087000+00:00,0,0
252627634,4002702641,0,2012-11-05 00:55:53.087000+00:00,0,0
252627634,2420516619,0,2012-11-05 00:55:53.087000+00:00,0,0
252627634,2460426930,0,2012-11-05 00:55:53.087000+00:00,0,0
252627634,2126954914,0,2012-11-05 00:55:53.087000+00:00,0,0
254306319,1926063341,0,2012-12-04 00:41:22.231000+00:00,0,0
254306319,3930469318,0,2012-12-04 00:41:22.231000+00:00,0,0
254306319,70387299,0,2012-12-04 00:41:22.231000+00:00,0,0
254306319,2678620069,0,2012-12-04 00:41:22.231000+00:00,0,0
254306319,371746452,0,2012-12-04 00:41:22.231000+00:00,1,0
254306319,1132221750,0,2012-12-04 00:41:22.231000+00:00,0,0
255311196,2568338180,0,2012-11-25 20:10:26.962000+00:00,0,0
255311196,127255346,0,2012-11-25 20:10:26.962000+00:00,0,0
255311196,2926640532,0,2012-11-25 20:10:26.962000+00:00,0,0
255311196,323513681,0,2012-11-25 20:10:26.962000+00:00,0,0
255311196,2947047490,1,2012-11-25 20:10:26.962000+00:00,0,0
255311196,1455342959,0,2012-11-25 20:10:26.962000+00:00,1,0
256692717,633659090,0,2012-10-27 02:46:24.783000+00:00,0,0
256692717,97217712,0,2012-10-27 02:46:24.783000+00:00,0,0
256692717,1081122807,0,2012-10-27 02:46:24.783000+00:00,0,0
256692717,2039358442,0,2012-10-27 02:46:24.783000+00:00,0,0
256692717,2130616732,0,2012-10-27 02:46:24.783000+00:00,1,0
256692717,2643833505,0,2012-10-27 02:46:25.804000+00:00,1,0
256692717,907302600,0,2012-10-27 02:46:24.783000+00:00,0,0
261990895,745914541,0,2012-11-03 14:14:52.961000+00:00,1,0
261990895,3111155015,0,2012-11-03 14:14:15.890000+00:00,1,0
261990895,2270458671,0,2012-11-03 14:14:23.457000+00:00,1,0
261990895,1306613841,0,2012-11-03 14:15:02.745000+00:00,1,0
261990895,125067550,0,2012-11-03 14:15:06.278000+00:00,1,0
261990895,1267316763,0,2012-11-03 14:11:54.421000+00:00,0,0
261990895,3542075399,0,2012-11-03 14:14:58.655000+00:00,1,0
261990895,2815171271,0,2012-11-03 14:15:01.228000+00:00,1,0
261990895,2038842201,0,2012-11-03 14:11:54.421000+00:00,0,0
261990895,4101549335,0,2012-11-03 14:14:32.593000+00:00,1,0
261990895,1630022509,0,2012-11-03 14:11:54.421000+00:00,1,0
261990895,289404082,0,2012-11-03 14:11:54.421000+00:00,0,0
261990895,3320505228,0,2012-11-03 14:13:45.135000+00:00,1,0
263599897,1641491432,0,2012-10-01 08:45:14.779000+00:00,0,0
263599897,719337372,0,2012-10-01 08:45:14.779000+00:00,1,0
263599897,2422863370,0,2012-10-01 08:45:14.779000+00:00,0,0
263599897,844299203,0,2012-10-01 08:45:14.779000+00:00,0,0
263599897,1206554126,0,2012-10-01 08:45:14.779000+00:00,0,0
263599897,1439846975,0,2012-10-01 08:45:14.779000+00:00,0,0
265142861,2486303679,1,2012-10-19 18:11:16.657000+00:00,0,0
265142861,2901172638,1,2012-09-12 17:43:27.092000+00:00,1,0
265142861,3970983262,0,2012-09-12 17:43:27.092000+00:00,0,0
265142861,198034189,0,2012-09-12 17:43:27.092000+00:00,0,0
265142861,2282236511,0,2012-09-12 17:43:27.092000+00:00,0,0
265142861,659296687,0,2012-09-12 17:43:27.092000+00:00,0,0
265142861,1361358532,0,2012-10-19 18:11:16.657000+00:00,1,0
265142861,2977416608,0,2012-10-19 18:11:16.657000+00:00,0,0
265142861,1265872170,0,2012-09-12 17:43:27.092000+00:00,0,0
265142861,1564617242,0,2012-09-12 17:43:36.194000+00:00,1,0
265142861,4099353109,0,2012-09-12 17:43:39.741000+00:00,1,0
265142861,3280467847,1,2012-10-19 18:11:16.657000+00:00,0,0
265142861,3377140913,1,2012-10-19 18:11:16.657000+00:00,0,0
265142861,3799675359,1,2012-10-19 18:11:16.657000+00:00,0,0
265682801,3634298859,0,2012-11-29 02:37:51.983000+00:00,1,0
265682801,2102453106,0,2012-11-29 02:32:41.315000+00:00,1,0
265682801,2415873572,0,2012-11-29 02:30:33.579000+00:00,1,0
265682801,4002891827,0,2012-11-29 02:30:41.134000+00:00,1,0
265682801,1310511988,0,2012-11-29 02:31:56.027000+00:00,1,0
265682801,751749751,0,2012-11-29 02:32:03.583000+00:00,1,0
265682801,1853948415,0,2012-11-29 02:28:53.944000+00:00,1,0
265682801,4238847438,0,2012-11-29 02:30:05.812000+00:00,1,0
265682801,423286334,0,2012-11-29 02:28:30.286000+00:00,0,0
265682801,645128809,0,2012-11-29 02:28:30.286000+00:00,0,0
265682801,3672109301,0,2012-11-29 02:28:30.286000+00:00,0,0
265682801,2565498979,0,2012-11-29 02:28:30.286000+00:00,1,0
267902048,2007279414,1,2012-10-31 04:54:42.722000+00:00,0,0
267902048,1076364848,0,2012-10-31 04:54:42.722000+00:00,0,0
267902048,910169576,0,2012-10-31 04:54:42.722000+00:00,1,0
267902048,516796945,1,2012-10-31 04:54:42.722000+00:00,0,0
267902048,1269035551,1,2012-10-31 04:54:42.722000+00:00,0,0
267902048,2073609284,0,2012-10-31 04:54:42.722000+00:00,0,0
272165392,1619013260,0,2012-10-29 05:37:04.290000+00:00,0,0
272165392,4192978272,0,2012-10-29 05:37:04.290000+00:00,0,0
272165392,501560870,0,2012-10-29 05:37:04.290000+00:00,1,0
272165392,3929337192,0,2012-10-29 05:37:04.290000+00:00,0,0
272165392,916138104,0,2012-10-29 05:37:04.290000+00:00,0,0
272165392,1850381877,0,2012-10-29 05:37:04.290000+00:00,0,0
272886293,1611840162,0,2012-10-05 01:08:14.617000+00:00,0,0
272886293,955398943,0,2012-10-05 01:08:17.687000+00:00,1,0
272886293,3926022702,0,2012-10-05 01:08:14.617000+00:00,0,0
272886293,1532377761,0,2012-10-05 01:08:14.617000+00:00,0,0
272886293,1390707377,0,2012-10-05 01:08:15.133000+00:00,1,0
272886293,3632072502,0,2012-10-05 01:08:14.617000+00:00,0,0
272886293,2529072432,0,2012-10-05 01:08:14.617000+00:00,1,0
272886293,1600413013,0,2012-10-09 17:18:40.324000+00:00,1,0
272886293,899419077,0,2012-10-05 01:08:14.617000+00:00,0,0
272886293,3655295959,0,2012-10-09 17:18:41.344000+00:00,1,0
272886293,199858305,0,2012-10-09 17:18:40.324000+00:00,0,0
272886293,3264448398,0,2012-10-09 17:18:40.324000+00:00,0,0
